match,split,truth_start,truth_end,output_start,output_end,iou,start_error_frames,start_error_ms,end_error_frames,end_error_ms
TTY_vs_ASY_2023,dev,91952,92120,91952,92120,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,92680,93191,92680,93191,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,93218,93387,93218,93387,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,94781,95164,94781,95164,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,95628,96457,95629,96457,0.9988,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,96946,97130,96946,97130,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,102051,102495,102051,102495,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,102525,103139,102525,103139,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,104076,104374,104076,104374,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,104874,105679,104874,105679,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,106263,107299,106263,107299,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,108137,108751,108139,108751,0.9967,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,108795,108929,108795,108929,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,110256,110935,110256,110935,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,111957,112366,111957,112366,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,112779,113445,112779,113445,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,114135,114671,114135,114671,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,115437,115693,115437,115693,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,116214,116716,116214,116716,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,118245,118433,118245,118433,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,118902,120398,118903,120398,0.9993,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,120431,120561,120431,120561,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,122320,122446,122320,122446,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,123587,123776,123587,123776,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,124222,124532,124222,124532,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,125373,125911,125373,125911,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,129652,130042,129652,130042,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,130419,130829,130420,130829,0.9976,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,133457,133660,133457,133660,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,134100,134950,134097,134950,0.9965,-3,-100.0,0,0.0
TTY_vs_ASY_2023,dev,134972,135080,134972,135080,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,136065,136456,136065,136456,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,137010,137199,137010,137199,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,137682,137989,137683,137989,0.9968,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,139073,139731,139073,139731,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,141056,141346,141056,141346,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,141768,142070,141769,142070,0.9967,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,143534,143655,143536,143655,0.9836,2,66.7,0,0.0
TTY_vs_ASY_2023,dev,144143,144735,144143,144735,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,144765,145178,144765,145178,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,145691,146350,145691,146350,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,147056,147266,147056,147266,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,147738,148354,147739,148354,0.9984,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,149172,149587,149173,149587,0.9976,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,150852,151442,150853,151442,0.9983,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,152454,152611,152454,152611,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,153442,153787,153445,153787,0.9913,3,100.0,0,0.0
TTY_vs_ASY_2023,dev,154355,154807,154355,154807,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,156138,156655,156139,156655,0.9981,1,33.3,0,0.0
TTY_vs_ASY_2023,dev,157460,157941,157460,157941,1.0,0,0.0,0,0.0
TTY_vs_ASY_2023,dev,159328,159789,159331,159789,0.9935,3,100.0,0,0.0
test1,test,734,915,734,915,1.0,0,0.0,0,0.0
test1,test,1135,1469,1135,1469,1.0,0,0.0,0,0.0
test1,test,1559,1887,1559,1887,1.0,0,0.0,0,0.0
test1,test,2067,2583,2067,2583,1.0,0,0.0,0,0.0
test1,test,2673,3278,2673,3278,1.0,0,0.0,0,0.0
test1,test,3364,3707,3364,3707,1.0,0,0.0,0,0.0
test1,test,3866,4308,3866,4308,1.0,0,0.0,0,0.0
test1,test,4369,4541,4369,4541,1.0,0,0.0,0,0.0
test1,test,4684,4904,4684,4904,1.0,0,0.0,0,0.0
test1,test,5124,5338,5124,5338,1.0,0,0.0,0,0.0
test1,test,5479,5645,5479,5645,1.0,0,0.0,0,0.0
test1,test,5695,5860,5695,5860,1.0,0,0.0,0,0.0
test1,test,6051,6248,6051,6248,1.0,0,0.0,0,0.0
test1,test,6330,6632,6330,6632,1.0,0,0.0,0,0.0
test1,test,6671,7061,6671,7061,1.0,0,0.0,0,0.0
test1,test,7411,8073,7411,8073,1.0,0,0.0,0,0.0
test1,test,8271,8520,8271,8520,1.0,0,0.0,0,0.0
test1,test,8756,9208,8756,9208,1.0,0,0.0,0,0.0
test1,test,9382,10084,9382,10084,1.0,0,0.0,0,0.0
test1,test,10292,10816,10292,10816,1.0,0,0.0,0,0.0
test1,test,10934,11289,10934,11289,1.0,0,0.0,0,0.0
test1,test,11575,11785,11575,11785,1.0,0,0.0,0,0.0
test2,test,13160,13411,13160,13411,1.0,0,0.0,0,0.0
test2,test,16630,17038,16630,17038,1.0,0,0.0,0,0.0
test2,test,17623,18070,17623,18070,1.0,0,0.0,0,0.0
test2,test,18291,18661,18291,18661,1.0,0,0.0,0,0.0
test2,test,19059,19262,19059,19262,1.0,0,0.0,0,0.0
test2,test,19568,19609,19570,19609,0.9524,2,80.0,0,0.0
test2,test,19862,20734,19862,20734,1.0,0,0.0,0,0.0
test2,test,21349,22072,21349,22072,1.0,0,0.0,0,0.0
test2,test,22493,22658,22493,22658,1.0,0,0.0,0,0.0
test2,test,22991,23261,22991,23261,1.0,0,0.0,0,0.0
test2,test,23507,23692,23507,23692,1.0,0,0.0,0,0.0
test2,test,24822,25506,24822,25506,1.0,0,0.0,0,0.0
test2,test,26046,26387,26046,26387,1.0,0,0.0,0,0.0
test2,test,26680,27051,26680,27051,1.0,0,0.0,0,0.0
test2,test,27462,27648,27462,27648,1.0,0,0.0,0,0.0
test2,test,28015,28238,28018,28238,0.9866,3,120.0,0,0.0
test2,test,28652,29646,28652,29646,1.0,0,0.0,0,0.0
test2,test,30275,30765,30277,30765,0.9959,2,80.0,0,0.0
test2,test,31814,32071,31814,32071,1.0,0,0.0,0,0.0
test2,test,32384,33216,32384,33216,1.0,0,0.0,0,0.0
test2,test,33815,34303,33815,34303,1.0,0,0.0,0,0.0
test2,test,34992,35223,34992,35223,1.0,0,0.0,0,0.0
test2,test,36810,37179,36811,37179,0.9973,1,40.0,0,0.0
test2,test,37532,38378,37534,38378,0.9976,2,80.0,0,0.0
test2,test,39360,39546,39360,39546,1.0,0,0.0,0,0.0
test2,test,39725,39996,39725,39996,1.0,0,0.0,0,0.0
test2,test,41208,41789,41208,41789,1.0,0,0.0,0,0.0
test2,test,42289,42610,42289,42610,1.0,0,0.0,0,0.0
test2,test,43156,43625,43156,43625,1.0,0,0.0,0,0.0
test2,test,44127,44359,44127,44359,1.0,0,0.0,0,0.0
test2,test,44838,44957,44838,44957,1.0,0,0.0,0,0.0
test2,test,45216,45843,45217,45843,0.9984,1,40.0,0,0.0
test2,test,46582,46770,46582,46770,1.0,0,0.0,0,0.0
test2,test,47269,47775,47269,47775,1.0,0,0.0,0,0.0
test2,test,48194,48946,48194,48946,1.0,0,0.0,0,0.0
test2,test,50276,50978,50276,50978,1.0,0,0.0,0,0.0
test2,test,51765,52120,51765,52120,1.0,0,0.0,0,0.0
test2,test,53063,53725,53063,53725,1.0,0,0.0,0,0.0
test2,test,54323,54627,54325,54627,0.9934,2,80.0,0,0.0
test2,test,54912,54966,54912,54966,1.0,0,0.0,0,0.0
test2,test,55191,55520,55191,55520,1.0,0,0.0,0,0.0
test2,test,56386,57101,56386,57101,1.0,0,0.0,0,0.0
test2,test,57639,57778,57640,57778,0.9929,1,40.0,0,0.0
test2,test,57944,58221,57944,58221,1.0,0,0.0,0,0.0
test2,test,59164,59722,59164,59722,1.0,0,0.0,0,0.0
test2,test,61163,61410,61163,61410,1.0,0,0.0,0,0.0
test2,test,64681,64935,64681,64935,1.0,0,0.0,0,0.0
test2,test,65085,65852,65085,65852,1.0,0,0.0,0,0.0
test2,test,66659,67145,66661,67145,0.9959,2,80.0,0,0.0
test2,test,67476,68166,67476,68166,1.0,0,0.0,0,0.0
test2,test,68809,69092,68809,69092,1.0,0,0.0,0,0.0
test2,test,70120,70413,70120,70413,1.0,0,0.0,0,0.0
test2,test,71221,71505,71221,71505,1.0,0,0.0,0,0.0
test2,test,72424,72512,72424,72512,1.0,0,0.0,0,0.0
test2,test,72761,73755,72761,73755,1.0,0,0.0,0,0.0
test2,test,74272,74414,74272,74414,1.0,0,0.0,0,0.0
test2,test,74889,75003,74890,75003,0.9913,1,40.0,0,0.0
test2,test,75206,75626,75206,75626,1.0,0,0.0,0,0.0
test2,test,75847,76123,75847,76123,1.0,0,0.0,0,0.0
test2,test,76521,76830,76522,76830,0.9968,1,40.0,0,0.0
test2,test,78524,78752,78524,78752,1.0,0,0.0,0,0.0
test2,test,79029,79304,79029,79304,1.0,0,0.0,0,0.0
test2,test,79530,79864,79531,79864,0.997,1,40.0,0,0.0
test2,test,80145,80398,80146,80398,0.9961,1,40.0,0,0.0
test2,test,80751,81060,80752,81060,0.9968,1,40.0,0,0.0
test2,test,81377,81442,81377,81442,1.0,0,0.0,0,0.0
test2,test,81557,82317,81557,82317,1.0,0,0.0,0,0.0
test2,test,82856,83213,82856,83213,1.0,0,0.0,0,0.0
test2,test,84263,84587,84263,84587,1.0,0,0.0,0,0.0
test2,test,85329,85719,85329,85719,1.0,0,0.0,0,0.0
test2,test,86035,86254,86035,86254,1.0,0,0.0,0,0.0
test2,test,86595,86858,86595,86858,1.0,0,0.0,0,0.0
test2,test,87267,87474,87267,87474,1.0,0,0.0,0,0.0
test2,test,87712,88080,87715,88080,0.9919,3,120.0,0,0.0
test2,test,88444,88693,88444,88693,1.0,0,0.0,0,0.0
test2,test,88958,89423,88958,89423,1.0,0,0.0,0,0.0
test2,test,89722,90141,89722,90141,1.0,0,0.0,0,0.0
test2,test,90423,90618,90423,90618,1.0,0,0.0,0,0.0
test2,test,90864,90940,90865,90940,0.987,1,40.0,0,0.0
test2,test,91331,91929,91331,91929,1.0,0,0.0,0,0.0
test2,test,92452,92732,92452,92732,1.0,0,0.0,0,0.0
test2,test,92991,93329,92991,93329,1.0,0,0.0,0,0.0
test2,test,96427,97520,96427,97520,1.0,0,0.0,0,0.0
test2,test,98020,98500,98020,98500,1.0,0,0.0,0,0.0
test2,test,99030,99485,99030,99485,1.0,0,0.0,0,0.0
test2,test,100630,100960,100630,100960,1.0,0,0.0,0,0.0
test2,test,101248,101446,101248,101446,1.0,0,0.0,0,0.0
test2,test,101861,101918,101863,101918,0.9655,2,80.0,0,0.0
test2,test,101985,102155,101985,102155,1.0,0,0.0,0,0.0
test2,test,102419,102795,102421,102795,0.9947,2,80.0,0,0.0
test2,test,103246,103511,103246,103511,1.0,0,0.0,0,0.0
test2,test,104137,104227,104140,104227,0.967,3,120.0,0,0.0
test2,test,104278,104360,104278,104360,1.0,0,0.0,0,0.0
test2,test,104581,105055,104581,105055,1.0,0,0.0,0,0.0
test2,test,105558,105839,105558,105839,1.0,0,0.0,0,0.0
test2,test,106313,107476,106313,107476,1.0,0,0.0,0,0.0
test2,test,108957,109010,108958,109010,0.9815,1,40.0,0,0.0
test2,test,109153,109366,109153,109366,1.0,0,0.0,0,0.0
test2,test,109596,109822,109597,109822,0.9956,1,40.0,0,0.0
test2,test,111060,111366,111060,111366,1.0,0,0.0,0,0.0
test2,test,111788,111893,111788,111893,1.0,0,0.0,0,0.0
test2,test,111986,112870,111986,112870,1.0,0,0.0,0,0.0
test2,test,113259,113459,113260,113459,0.995,1,40.0,0,0.0
test2,test,113782,114339,113785,114339,0.9946,3,120.0,0,0.0
test2,test,114701,115211,114703,115211,0.9961,2,80.0,0,0.0
test2,test,117092,118184,117092,118184,1.0,0,0.0,0,0.0
test2,test,118826,120219,118826,120219,1.0,0,0.0,0,0.0
test2,test,121206,121655,121206,121655,1.0,0,0.0,0,0.0
test2,test,122173,122448,122173,122448,1.0,0,0.0,0,0.0
test2,test,122808,123127,122809,123127,0.9969,1,40.0,0,0.0
test2,test,123411,123716,123411,123716,1.0,0,0.0,0,0.0
test2,test,124394,124641,124394,124641,1.0,0,0.0,0,0.0
test2,test,125286,125600,125286,125600,1.0,0,0.0,0,0.0
test2,test,126181,126468,126181,126468,1.0,0,0.0,0,0.0
test2,test,126985,127411,126985,127411,1.0,0,0.0,0,0.0
test2,test,127955,128208,127955,128202,0.9764,0,0.0,-6,-240.0
test2,test,128566,129031,128566,129031,1.0,0,0.0,0,0.0
test2,test,129562,129888,129562,129888,1.0,0,0.0,0,0.0
test2,test,130272,130686,130272,130686,1.0,0,0.0,0,0.0
test2,test,131130,131174,131130,131174,1.0,0,0.0,0,0.0
test2,test,131273,131637,131273,131637,1.0,0,0.0,0,0.0
test3,test,16716,17194,16717,17194,0.9979,1,40.0,0,0.0
test3,test,17486,17866,17486,17866,1.0,0,0.0,0,0.0
test3,test,18164,18477,18164,18477,1.0,0,0.0,0,0.0
test3,test,19539,19642,19539,19642,1.0,0,0.0,0,0.0
test3,test,19799,20555,19799,20555,1.0,0,0.0,0,0.0
test3,test,20946,21787,20946,21787,1.0,0,0.0,0,0.0
test3,test,21823,21903,21823,21903,1.0,0,0.0,0,0.0
test3,test,22255,22685,22255,22685,1.0,0,0.0,0,0.0
test3,test,23236,23574,23236,23574,1.0,0,0.0,0,0.0
test3,test,24474,24696,24474,24696,1.0,0,0.0,0,0.0
test3,test,25767,25932,25767,25932,1.0,0,0.0,0,0.0
test3,test,26405,26957,26405,26957,1.0,0,0.0,0,0.0
test3,test,27393,27924,27393,27924,1.0,0,0.0,0,0.0
test3,test,29928,30099,29928,30099,1.0,0,0.0,0,0.0
test3,test,30305,30665,30305,30665,1.0,0,0.0,0,0.0
test3,test,30980,31235,30980,31235,1.0,0,0.0,0,0.0
test3,test,31631,31994,31631,31994,1.0,0,0.0,0,0.0
test3,test,32333,32692,32333,32692,1.0,0,0.0,0,0.0
test3,test,33430,33839,33430,33839,1.0,0,0.0,0,0.0
test3,test,35630,36506,35632,36506,0.9977,2,80.0,0,0.0
test3,test,37284,37376,37284,37376,1.0,0,0.0,0,0.0
test3,test,37669,38011,37669,38011,1.0,0,0.0,0,0.0
test3,test,38579,38759,38579,38759,1.0,0,0.0,0,0.0
test3,test,39093,39425,39093,39425,1.0,0,0.0,0,0.0
test3,test,39805,39970,39805,39970,1.0,0,0.0,0,0.0
test3,test,40282,40498,40282,40498,1.0,0,0.0,0,0.0
test3,test,41911,42128,41911,42128,1.0,0,0.0,0,0.0
test3,test,42495,42945,42495,42945,1.0,0,0.0,0,0.0
test3,test,43543,44145,43543,44145,1.0,0,0.0,0,0.0
test3,test,44823,44966,44823,44966,1.0,0,0.0,0,0.0
test3,test,45205,45563,45205,45563,1.0,0,0.0,0,0.0
test3,test,45936,46404,45936,46404,1.0,0,0.0,0,0.0
test3,test,49675,49956,49678,49956,0.9894,3,120.0,0,0.0
test3,test,50148,50353,50148,50353,1.0,0,0.0,0,0.0
test3,test,50959,51227,50959,51227,1.0,0,0.0,0,0.0
test3,test,51499,51860,51499,51860,1.0,0,0.0,0,0.0
test3,test,52320,52632,52320,52632,1.0,0,0.0,0,0.0
test3,test,52918,53185,52918,53185,1.0,0,0.0,0,0.0
test3,test,53611,53793,53611,53793,1.0,0,0.0,0,0.0
test3,test,54576,54919,54576,54919,1.0,0,0.0,0,0.0
test3,test,56013,56681,56013,56681,1.0,0,0.0,0,0.0
test3,test,57085,57899,57085,57899,1.0,0,0.0,0,0.0
test3,test,58504,58682,58504,58682,1.0,0,0.0,0,0.0
test3,test,59036,59195,59036,59195,1.0,0,0.0,0,0.0
test3,test,59530,59757,59530,59757,1.0,0,0.0,0,0.0
test3,test,60149,60281,60149,60281,1.0,0,0.0,0,0.0
test3,test,60611,60951,60611,60951,1.0,0,0.0,0,0.0
test3,test,62018,62187,62018,62187,1.0,0,0.0,0,0.0
test3,test,63974,64379,63974,64379,1.0,0,0.0,0,0.0
test3,test,64691,65082,64691,65082,1.0,0,0.0,0,0.0
test3,test,65370,65540,65370,65540,1.0,0,0.0,0,0.0
test3,test,65766,65921,65766,65921,1.0,0,0.0,0,0.0
test3,test,66172,66553,66172,66553,1.0,0,0.0,0,0.0
test3,test,66914,67453,66914,67453,1.0,0,0.0,0,0.0
test3,test,67810,68139,67810,68139,1.0,0,0.0,0,0.0
test3,test,68454,69078,68454,69078,1.0,0,0.0,0,0.0
test3,test,69460,69627,69460,69627,1.0,0,0.0,0,0.0
test3,test,69822,70069,69822,70069,1.0,0,0.0,0,0.0
test3,test,70505,70635,70505,70635,1.0,0,0.0,0,0.0
test3,test,70859,71166,70861,71166,0.9935,2,80.0,0,0.0
test3,test,71342,71769,71342,71769,1.0,0,0.0,0,0.0
test3,test,72171,72889,72171,72889,1.0,0,0.0,0,0.0
test3,test,73469,73919,73469,73919,1.0,0,0.0,0,0.0
test3,test,77217,77635,77218,77635,0.9976,1,40.0,0,0.0
test3,test,77964,78473,77964,78473,1.0,0,0.0,0,0.0
test3,test,78912,79590,78912,79590,1.0,0,0.0,0,0.0
test3,test,80243,80579,80243,80579,1.0,0,0.0,0,0.0
test3,test,80961,81283,80961,81283,1.0,0,0.0,0,0.0
test3,test,81712,82863,81712,82863,1.0,0,0.0,0,0.0
test3,test,84352,84868,84352,84868,1.0,0,0.0,0,0.0
test3,test,85424,85877,85424,85877,1.0,0,0.0,0,0.0
test3,test,87556,88226,87556,88226,1.0,0,0.0,0,0.0
test3,test,89017,89259,89017,89259,1.0,0,0.0,0,0.0
test3,test,89855,90065,89855,90065,1.0,0,0.0,0,0.0
test3,test,91236,91442,91236,91442,1.0,0,0.0,0,0.0
test3,test,92008,92549,92008,92549,1.0,0,0.0,0,0.0
test3,test,93304,93761,93304,93761,1.0,0,0.0,0,0.0
test3,test,94231,94471,94231,94471,1.0,0,0.0,0,0.0
test3,test,94892,95497,94892,95497,1.0,0,0.0,0,0.0
test3,test,96089,96416,96089,96416,1.0,0,0.0,0,0.0
test3,test,99030,99552,99030,99552,1.0,0,0.0,0,0.0
test3,test,101023,101281,101023,101281,1.0,0,0.0,0,0.0
test3,test,101776,102064,101776,102064,1.0,0,0.0,0,0.0
test3,test,103429,103824,103429,103824,1.0,0,0.0,0,0.0
test3,test,104527,104669,104527,104669,1.0,0,0.0,0,0.0
test3,test,105015,105407,105015,105407,1.0,0,0.0,0,0.0
test3,test,105441,105532,105441,105532,1.0,0,0.0,0,0.0
test3,test,106328,106951,106328,106951,1.0,0,0.0,0,0.0
test3,test,106982,107089,106982,107089,1.0,0,0.0,0,0.0
test3,test,107950,108393,107950,108393,1.0,0,0.0,0,0.0
test3,test,109032,109150,109032,109150,1.0,0,0.0,0,0.0
test3,test,110955,111195,110955,111195,1.0,0,0.0,0,0.0
test3,test,111778,111987,111778,111987,1.0,0,0.0,0,0.0
test3,test,112516,112778,112516,112778,1.0,0,0.0,0,0.0
test3,test,113310,113640,113310,113640,1.0,0,0.0,0,0.0
test3,test,114094,114288,114094,114288,1.0,0,0.0,0,0.0
test3,test,114867,115319,114867,115319,1.0,0,0.0,0,0.0
test3,test,115695,116468,115695,116468,1.0,0,0.0,0,0.0
test4,test,13196,13734,13196,13734,1.0,0,0.0,0,0.0
test4,test,14245,14793,14245,14793,1.0,0,0.0,0,0.0
test4,test,15454,15587,15454,15587,1.0,0,0.0,0,0.0
test4,test,15851,16595,15853,16595,0.9973,2,80.0,0,0.0
test4,test,17048,17214,17048,17214,1.0,0,0.0,0,0.0
test4,test,17557,18005,17557,18005,1.0,0,0.0,0,0.0
test4,test,18563,18759,18563,18759,1.0,0,0.0,0,0.0
test4,test,18959,19312,18959,19312,1.0,0,0.0,0,0.0
test4,test,19845,20066,19845,20066,1.0,0,0.0,0,0.0
test4,test,20335,20704,20335,20704,1.0,0,0.0,0,0.0
test4,test,21062,21401,21062,21401,1.0,0,0.0,0,0.0
test4,test,21812,22440,21812,22440,1.0,0,0.0,0,0.0
test4,test,22911,23266,22912,23266,0.9972,1,40.0,0,0.0
test4,test,23871,24122,23871,24122,1.0,0,0.0,0,0.0
test4,test,24427,24649,24427,24649,1.0,0,0.0,0,0.0
test4,test,26394,26832,26395,26832,0.9977,1,40.0,0,0.0
test4,test,27823,28203,27826,28203,0.9921,3,120.0,0,0.0
test4,test,28605,28697,28609,28697,0.957,4,160.0,0,0.0
test4,test,28911,29475,28911,29475,1.0,0,0.0,0,0.0
test4,test,30050,30864,30050,30864,1.0,0,0.0,0,0.0
test4,test,32047,32529,32050,32529,0.9938,3,120.0,0,0.0
test4,test,32759,32989,32759,32989,1.0,0,0.0,0,0.0
test4,test,33313,33510,33313,33510,1.0,0,0.0,0,0.0
test4,test,33855,34190,33856,34190,0.997,1,40.0,0,0.0
test4,test,34724,35208,34724,35208,1.0,0,0.0,0,0.0
test4,test,35732,36148,35734,36148,0.9952,2,80.0,0,0.0
test4,test,36665,37038,36665,37038,1.0,0,0.0,0,0.0
test4,test,38343,38671,38343,38671,1.0,0,0.0,0,0.0
test4,test,39258,39474,39258,39474,1.0,0,0.0,0,0.0
test4,test,39928,40126,39928,40126,1.0,0,0.0,0,0.0
test4,test,40691,41224,40691,41224,1.0,0,0.0,0,0.0
test4,test,41993,42342,41993,42342,1.0,0,0.0,0,0.0
test4,test,43023,43579,43023,43579,1.0,0,0.0,0,0.0
test4,test,44117,44152,44119,44152,0.9444,2,80.0,0,0.0
test4,test,45053,45414,45053,45414,1.0,0,0.0,0,0.0
test4,test,46276,46551,46276,46551,1.0,0,0.0,0,0.0
test4,test,47096,47231,47096,47231,1.0,0,0.0,0,0.0
test4,test,47602,47901,47602,47901,1.0,0,0.0,0,0.0
test4,test,48285,49140,48285,49140,1.0,0,0.0,0,0.0
test4,test,52954,53329,52954,53329,1.0,0,0.0,0,0.0
test4,test,53821,53939,53821,53939,1.0,0,0.0,0,0.0
test4,test,54321,55012,54321,55012,1.0,0,0.0,0,0.0
test4,test,55598,55839,55598,55839,1.0,0,0.0,0,0.0
test4,test,56128,56505,56128,56505,1.0,0,0.0,0,0.0
test4,test,56913,57232,56914,57232,0.9969,1,40.0,0,0.0
test4,test,57611,57924,57613,57924,0.9936,2,80.0,0,0.0
test4,test,58405,58975,58405,58975,1.0,0,0.0,0,0.0
test4,test,59440,59652,59440,59652,1.0,0,0.0,0,0.0
test4,test,61026,61237,61026,61237,1.0,0,0.0,0,0.0
test4,test,61579,61827,61579,61827,1.0,0,0.0,0,0.0
test4,test,62591,62800,62591,62800,1.0,0,0.0,0,0.0
test4,test,63189,63412,63190,63412,0.9955,1,40.0,0,0.0
test4,test,63790,64570,63790,64570,1.0,0,0.0,0,0.0
test4,test,65892,66148,65892,66141,0.9728,0,0.0,-7,-280.0
test4,test,66635,66884,66635,66884,1.0,0,0.0,0,0.0
test4,test,67324,67955,67324,67955,1.0,0,0.0,0,0.0
test4,test,68535,68635,68535,68635,1.0,0,0.0,0,0.0
test4,test,69157,69600,69157,69600,1.0,0,0.0,0,0.0
test4,test,70065,70313,70065,70313,1.0,0,0.0,0,0.0
test4,test,72172,72787,72172,72787,1.0,0,0.0,0,0.0
test4,test,73042,73649,73042,73649,1.0,0,0.0,0,0.0
test4,test,74167,74518,74167,74518,1.0,0,0.0,0,0.0
test4,test,75385,75505,75385,75505,1.0,0,0.0,0,0.0
test4,test,76175,76401,76175,76401,1.0,0,0.0,0,0.0
test4,test,76698,76988,76699,76988,0.9966,1,40.0,0,0.0
test4,test,77448,77686,77448,77686,1.0,0,0.0,0,0.0
test4,test,78284,78935,78284,78935,1.0,0,0.0,0,0.0
test4,test,79603,79906,79603,79906,1.0,0,0.0,0,0.0
test4,test,81360,81899,81360,81899,1.0,0,0.0,0,0.0
test4,test,83260,83444,83260,83444,1.0,0,0.0,0,0.0
test4,test,83761,83889,83761,83889,1.0,0,0.0,0,0.0
test4,test,84471,84844,84471,84844,1.0,0,0.0,0,0.0
test4,test,85232,85553,85234,85553,0.9938,2,80.0,0,0.0
test4,test,86274,86471,86274,86471,1.0,0,0.0,0,0.0
test4,test,87157,87310,87157,87310,1.0,0,0.0,0,0.0
test4,test,87912,88636,87912,88636,1.0,0,0.0,0,0.0
test4,test,90539,90682,90539,90682,1.0,0,0.0,0,0.0
test5,test,19292,19618,19292,19618,1.0,0,0.0,0,0.0
test5,test,19890,20087,19890,20087,1.0,0,0.0,0,0.0
test5,test,20328,20938,20329,20938,0.9984,1,40.0,0,0.0
test5,test,21231,21949,21231,21949,1.0,0,0.0,0,0.0
test5,test,22104,22579,22104,22579,1.0,0,0.0,0,0.0
test5,test,22960,23110,22960,23110,1.0,0,0.0,0,0.0
test5,test,23401,23602,23401,23602,1.0,0,0.0,0,0.0
test5,test,23951,24114,23953,24114,0.9878,2,80.0,0,0.0
test5,test,24382,24633,24385,24633,0.9881,3,120.0,0,0.0
test5,test,25932,26056,25932,26056,1.0,0,0.0,0,0.0
test5,test,26170,26686,26170,26686,1.0,0,0.0,0,0.0
test5,test,27005,27727,27005,27727,1.0,0,0.0,0,0.0
test5,test,29060,29234,29060,29234,1.0,0,0.0,0,0.0
test5,test,29501,29690,29501,29690,1.0,0,0.0,0,0.0
test5,test,30061,30251,30061,30251,1.0,0,0.0,0,0.0
test5,test,30795,31164,30795,31164,1.0,0,0.0,0,0.0
test5,test,31567,31672,31567,31672,1.0,0,0.0,0,0.0
test5,test,32853,33815,32853,33815,1.0,0,0.0,0,0.0
test5,test,35287,35470,35287,35470,1.0,0,0.0,0,0.0
test5,test,37078,37572,37078,37572,1.0,0,0.0,0,0.0
test5,test,38318,38651,38318,38651,1.0,0,0.0,0,0.0
test5,test,39026,39217,39026,39217,1.0,0,0.0,0,0.0
test5,test,39648,39793,39648,39793,1.0,0,0.0,0,0.0
test5,test,40042,40466,40042,40466,1.0,0,0.0,0,0.0
test5,test,41427,41867,41427,41867,1.0,0,0.0,0,0.0
test5,test,42285,42610,42285,42610,1.0,0,0.0,0,0.0
test5,test,42988,43517,42988,43517,1.0,0,0.0,0,0.0
test5,test,43886,44335,43886,44335,1.0,0,0.0,0,0.0
test5,test,45292,45461,45292,45461,1.0,0,0.0,0,0.0
test5,test,45840,46092,45840,46092,1.0,0,0.0,0,0.0
test5,test,46400,46781,46402,46781,0.9948,2,80.0,0,0.0
test5,test,47202,47613,47202,47613,1.0,0,0.0,0,0.0
test5,test,48910,49118,48910,49118,1.0,0,0.0,0,0.0
